A00-B99;;;;;A00-B99. ДЕЯКІ ІНФЕКЦІЙНІ ТА ПАРАЗИТАРНІ ХВОРОБИ;;
;;A98;;;A98. Iнші геморагічні вірусні гарячки, не класифіковані в інших рубриках;;
;;;A98.00;;Кримська, спричинена Конговірусом, геморагічна гарячка;;
;;;A98.10;;Омська геморагічна гарячка;;
;;;A98.20;;Кьясанурська лісова хвороба;;
;;;A98.30;;Хвороба, спричинена вірусом Марбург;;
;;;A98.40;;Хвороба, спричинена вірусом Ебола;;
;;;A98.50;;Геморагічна гарячка з нирковим синдромом;;
;;;A98.80;;Iнші уточнені вірусні геморагічні гарячки;;
;;A99;;;A99. Вірусна геморагічна гарячка, неуточнена;;
;;;A99.00;;Вірусна геморагічна гарячка, неуточнена;;
;B00-B09;;;;B00-B09. Вірусні інфекційні хвороби, які характеризуються ушкодженням шкіри та слизових оболонок;;
;;B00;;;B00. Герпесвірусні (герпес простий) інфекційні хвороби;;
;;;B00.00;;Екзема герпетична;;
;;;B00.10;;Герпетичний везикулярний дерматит;;
;;;B00.20;;Герпетичний гінгівостоматит та фаринготонзиліт;;
;;;B00.30;;Герпетичний менінгіт (G02.0);;
;;;B00.40;;Герпетичний енцефаліт (G05.1);;
;;;B00.50;;Герпесвірусна хвороба очей ;;
;;;B00.70;;Дисемінована герпетична хвороба;;
;;;B00.80;;Iнші форми герпесвірусної інфекції;;
;;;B00.90;;Герпесвірусна інфекція, неуточнена;;
;;B01;;;B01. Вітряна віспа (varіcella);;
;;;B01.00;;Вітряна віспа з менінгітом (G02.0);;
;;;B01.10;;Вітряна віспа з енцефалітом (G05.1) ;;
;;;B01.20;;Вітряна віспа з пневмонією (J17.1) ;;
;;;B01.80;;Вітряна віспа з іншими ускладненнями ;;
;;;B01.90;;Вітряна віспа без ускладнення;;
;;B02;;;B02. Оперізувальний лишай (herpes zoster);;
;;;B02.00;;Оперізувальний лишай з енцефалітом (G05.1);;
;;;B02.10;;Оперізувальний лишай з менінгітом (G02.0);;
;;;B02.20;;Оперізувальний лишай з іншими ускладненнями з боку нервової системи;;
;;;B02.30;;Оперізувальний лишай з очними ускладненнями;;
;;;B02.70;;Дисемінований оперізувальний лишай;;
;;;B02.80;;Оперізувальний лишай з іншими ускладненнями;;
;;;B02.90;;Оперізувальний лишай без ускладнення;;
;;B03;;;B03. Віспа (натуральна);;
;;;B03.00;;Віспа (натуральна);;
;;B04;;;B04. Iнфекції, спричинені вірусом мавп’ячої віспи;;
;;;B04.00;;Iнфекції, спричинені вірусом мавп’ячої віспи;;
;;B05;;;B05. Кір;;
;;;B05.00;;Кір, ускладнений енцефалітом (G05.1);;
;;;B05.10;;Кір, ускладнений менінгітом (G02.0) ;;
;;;B05.20;;Кір, ускладнений пневмонією (J17.1);;
;;;B05.30;;Кір, ускладнений середнім отитом (Н67.1) ;;
;;;B05.40;;Кір з кишковими ускладненнями;;
;;;B05.80;;Кір з іншими ускладненнями;;
;;;B05.90;;Кір без ускладнення;;
;;B06;;;B06. Краснуха (німецький кір);;
;;;B06.00;;Краснуха з неврологічними ускладненнями ;;
;;;B06.80;;Краснуха з іншими ускладненнями;;
;;;B06.90;;Краснуха без ускладнень;;
;;B07;;;B07. Вірусні бородавки;;
;;;B07.00;;Вірусні бородавки;;
;;B08;;;B08. Iнші вірусні інфекційні хвороби, які характеризуються ушкодженнями шкіри та слизових оболонок, не класифіковані в інших рубриках;;
;;;B08.00;;Iнші інфекції, зумовлені ортопоксвірусом;;
;;;B08.10;;Контагіозний молюск;;
;;;B08.20;;Раптова екзантема (шоста хвороба);;
;;;B08.30;;Еритема інфекційна (п’ята хвороба);;
;;;B08.40;;Ентеровірусний везикулярний стоматит з екзантемою ;;
;;;B08.50;;Ентеровірусний везикулярний фарингіт;;
;;;B08.80;;Iнші уточнені вірусні інфекції, для яких характерне ушкодження шкіри та слизової оболонки;;
;;B09;;;B09. Неуточнена вірусна інфекція, яка характеризується ушкодженням шкіри та слизових  оболонок;;
;;;B09.00;;Неуточнена вірусна інфекція, яка характеризується ушкодженням шкіри та слизових  оболонок;;
;B15-B19;;;;B15-B19. Вірусний гепатит;;
;;B15;;;B15. Гострий гепатит А;;
;;;B15.00;;Гепатит А з печінковою комою;;
;;;B15.90;;Гепатит А без печінкової коми;;
;;B16;;;B16. Гострий гепатит В;;
;;;B16.00;;Гострий гепатит В з дельтаагентом (коінфекція) і печінковою комою;;
;;;B16.10;;Гострий гепатит В з дельтаагентом (коінфекція) без печінкової коми;;
;;;B16.20;;Гострий гепатит В без дельтаагента з печінковою комою;;
;;;B16.90;;Гострий гепатит В без дельтаагента і без печінкової коми;;
;;B17;;;B17. Iнші гострі вірусні гепатити;;
;;;B17.00;;Гостра дельта (супер)інфекція у вірусоносія гепатиту В;;
;;;B17.10;;Гострий гепатит С;;
;;;B17.20;;Гострий гепатит Е;;
;;;B17.80;;Iнші уточнені гострі вірусні гепатити;;
;;B18;;;B18. Хронічний вірусний гепатит;;
;;;B18.00;;Хронічний вірусний гепатит В з дельтаагентом;;
;;;B18.10;;Хронічний вірусний гепатит В без дельтаагента ;;
;;;B18.20;;Хронічний вірусний гепатит С;;
;;;B18.80;;Iнший хронічний вірусний гепатит;;
;;;B18.90;;Хронічний вірусний гепатит, неуточнений;;
;;B19;;;B19. Неуточнений вірусний гепатит;;
;;;B19.00;;Неуточнений вірусний гепатит з комою;;
;;;B19.90;;Неуточнений вірусний гепатит без печінкової коми;;
;B20-B24;;;;B20-B24. Хвороба, зумовлена вірусом імунодефіциту людини (ВІЛ);;
;;B20;;;B20. Хвороба, зумовлена вірусом імунодефіциту  людини (ВIЛ), яка проявляється інфекційними та паразитарними хворобами;;
;;;B20.00;;Хвороба, зумовлена ВIЛ, з проявами мікобактеріальної інфекції;;
;;;B20.10;;Хвороба, зумовлена ВIЛ, з проявами інших бактеріальних інфекцій;;
;;;B20.20;;Хвороба, зумовлена ВIЛ, з проявами цитомегаловірусної хвороби;;
